dut_id:5C291FDKY000BY result:PASS time:41.975 device_config: FM17-UB2N station_id: 4CS4_FVN-E2F3-G01_FATP-RF-CELL_BJ26A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
station_info,station_info_latest_calibration_dut,"""5C291FDKY0005H""",'x' matches .*
station_info,station_info_latest_calibration_time,"""2026-02-02 18:36:16""",'x' matches .*
station_info,station_info_latest_calibration_result,"""PASS""",'x' matches .*
station_info,station_info_test_config_yaml,"""FATP_RF_CELL_FC_AOW_LOOP.yaml""",'x' matches .*
station_info,station_info_station_loss_file,"""MMW_fatp_station_loss.csv""",'x' matches .*
station_info,station_info_station_loss_offset_file,"""Not found""",'x' matches .*
station_info,station_info_dut_connection_type,"""WIFI""",'x' matches .*
equip_info,equip_info_rf_equip_manufacturer,"""Rohde&Schwarz""",'x' matches .*
equip_info,equip_info_rf_equip_model,"""CMW""",'x' matches .*
equip_info,equip_info_rf_equip_serial_number,"""1201.0002k06/101060""",'x' matches .*
equip_info,equip_info_rf_equip_software_options,"""K046,K046,K046,K046,K108,KM011,KM011,KM011,KM011,KM012,KM012,KM012,KM012,KM200,KM200,KM200,KM200,KM201,KM201,KM201,KM201,KM400,KM400,KM400,KM400,KM401,KM401,KM401,KM401,KM403,KM403,KM403,KM403,KM500,KM500,KM500,KM500,KM550,KM550,KM550,KM550,KM800,KM800,KM800,KM800,KM880,KM880,KM880,KM880,KT960,KV110,KV110,KV110,KV110""",'x' matches .*
equip_info,equip_info_rf_equip_hardware_options,"""CMW-H16E,KM200,KM400,KM500,KM800,KM880""",'x' matches .*
equip_info,equip_info_rf_equip_software_version,"""3.8.17""",'x' matches .*
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CBP45V_RA1_2355.6MHz,28.23,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CBP45V_RA1_2655.6MHz,30.99,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CBP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CU0H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CU0H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CU0V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CU0V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUFH_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUFH_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUFV_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUFV_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUN45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUN45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUN45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUN45V_RA1_2655.6MHz,36.04,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUN45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUP45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUP45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUP45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant5_CUP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBFH_RA1_1715.0MHz,28.5,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBFH_RA1_1855.0MHz,26.66,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBFH_RA1_1905.0MHz,26.87,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_1905.0MHz,26.65,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_1975.0MHz,26.07,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_2575.0MHz,31.72,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_2592.99MHz,30.08,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_2615.0MHz,33.14,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CBP45V_RA1_2685.0MHz,29.54,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CU0H_RA1_3549.99MHz,35.36,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CU0H_RA1_3624.99MHz,37.16,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CU0H_RA1_3690.0MHz,36.83,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CU0H_RA1_3750.0MHz,34.97,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CU0V_RA1_2685.0MHz,32.88,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUFH_RA1_3750.0MHz,33.74,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUFV_RA1_2575.0MHz,33.48,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUFV_RA1_2592.99MHz,31.31,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUN45H_RA1_3549.99MHz,31.62,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUN45H_RA1_3624.99MHz,34.06,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUN45H_RA1_3690.0MHz,34.65,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUN45H_RA1_4194.99MHz,34.7,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant5_CUP45V_RA1_2615.0MHz,33.3,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CB0H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CB0H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CB0V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CB0V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBFH_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBFH_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBFV_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBFV_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBN45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBN45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBN45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBN45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBP45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBP45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBP45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CBP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CU0H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CU0H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CU0V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CU0V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUFH_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUFH_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUFV_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUFV_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUN45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUN45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUN45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUN45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUP45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUP45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUP45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant6_CUP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CB0H_RA1_3549.99MHz,30.09,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CB0H_RA1_3624.99MHz,31.23,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CB0H_RA1_3690.0MHz,30.96,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CBN45V_RA1_3305.01MHz,26.99,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CBP45H_RA1_4194.99MHz,32.78,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CU0H_RA1_3549.99MHz,31.01,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant6_CUFV_RA1_4194.99MHz,33.46,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CB0H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CB0H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CB0V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CB0V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBFH_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBFH_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBFV_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBFV_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBN45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBN45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBN45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBN45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBP45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBP45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBP45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CBP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CU0H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CU0H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CU0V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CU0V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUFH_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUFH_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUFV_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUFV_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUN45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUN45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUN45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUN45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUP45H_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUP45H_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUP45V_RA1_600.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_RX_Ant7_CUP45V_RA1_6000.0MHz,20.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBFV_RA1_3624.99MHz,31.0,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBFV_RA1_3690.0MHz,31.11,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBFV_RA1_3750.0MHz,30.46,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBFV_RA1_3795.0MHz,31.17,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBP45V_RA1_3305.01MHz,31.32,0.0 , 100.0
NR5G_SUB6_instrument_init,RF_path_loss_NR5G_SUB6_TX_Ant7_CBP45V_RA1_4194.99MHz,33.66,0.0 , 100.0
MMW_NR5G_L-n71_MF634.5_PRX_TX-CID33-FE128-FELG23-RF-Route266257_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_L-n71_MF634.5_PRX-CID33-FE128-FELG23-RF-Route266257_Ant0_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.875,-68.0 , -62.0
MMW_NR5G_L-n71_LF668.0_PRX_TX-CID30-FE150-FELG23-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n71_LF668.0_TX-CID30-FE150-FELG23-RF-Route459263_Ant0_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.09,21.0 , 27.0
MMW_NR5G_L-n12_HF711.0_PRX_TX-CID9-FE134-FELG21-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n12_HF711.0_TX-CID9-FE134-FELG21-RF-Route459263_Ant0_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.19,21.0 , 27.0
MMW_NR5G_L-n14_MF763.0_PRX_TX-CID12-FE110-FELG21-RF-Route266257_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_L-n14_MF763.0_PRX-CID12-FE110-FELG21-RF-Route266257_Ant0_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.6875,-68.0 , -62.0
MMW_NR5G_L-n14_MF793.0_PRX_TX-CID11-FE138-FELG21-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n14_MF793.0_TX-CID11-FE138-FELG21-RF-Route459263_Ant0_CUN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.3,21.0 , 27.0
MMW_NR5G_L-n26_LF819.0_PRX_TX-CID15-FE144-FELG21-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n26_LF819.0_TX-CID15-FE144-FELG21-RF-Route459263_Ant0_CUN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.18,21.0 , 27.0
MMW_NR5G_L-n5_HF844.0_PRX_TX-CID6-FE130-FELG21-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n5_HF844.0_TX-CID6-FE130-FELG21-RF-Route459263_Ant0_CUN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.18,21.0 , 27.0
MMW_NR5G_L-n8_HF910.0_PRX_TX-CID8-FE132-FELG21-RF-Route459263_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n8_HF910.0_TX-CID8-FE132-FELG21-RF-Route459263_Ant0_CUN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.33,21.0 , 27.0
MMW_NR5G_L-n8_HF955.0_PRX_TX-CID9-FE104-FELG21-RF-Route266257_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_L-n8_HF955.0_PRX-CID9-FE104-FELG21-RF-Route266257_Ant0_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.509375,-68.0 , -62.0
MMW_NR5G_M-n66_LF1715.0_PRX_TXTAS1-RXTAS1-CID26-FE63-FELG10-RF-Route393471_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n66_LF1715.0_TXTAS1-RXTAS1-CID26-FE63-FELG10-RF-Route393471_Ant0_CUN45H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.16,20.0 , 28.0
MMW_NR5G_M-n2_LF1855.0_PRX_TXTAS1-RXTAS1-CID2-FE44-FELG10-RF-Route393471_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n2_LF1855.0_TXTAS1-RXTAS1-CID2-FE44-FELG10-RF-Route393471_Ant0_CB0H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.73,20.0 , 28.0
MMW_NR5G_M-n1_HF1975.0_PRX_TXTAS1-RXTAS1-CID0-FE39-FELG10-RF-Route393471_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_M-n1_HF1975.0_TXTAS1-RXTAS1-CID0-FE39-FELG10-RF-Route393471_Ant0_CB0H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.51,20.0 , 28.0
MMW_NR5G_M-n66_HF2175.0_DRX_TX-CID29-FE40-FELG10-RF-Route1_Ant2_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_M-n66_HF2175.0_DRX-CID29-FE40-FELG10-RF-Route1_Ant0_CB0H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.678125,-69.0 , -61.0
MMW_NR5G_H-n30_MF2310.0_PRX_TXTAS1-RXTAS1-CID17-FE54-FELG10-RF-Route393471_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n30_MF2310.0_TXTAS1-RXTAS1-CID17-FE54-FELG10-RF-Route393471_Ant0_CB0H_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,24.45,19.0 , 29.0
MMW_NR5G_H-n41_LF2501.01_PRX_TXTAS1-RXTAS0-CID22-FE61-FELG0-RF-Route393471_Ant0_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_LF2501.01_TXTAS1-RXTAS0-CID22-FE61-FELG0-RF-Route393471_Ant0_CUFV_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,24.53,19.0 , 29.0
MMW_NR5G_H-n7_HF2565.0_PRX_TXTAS1-RXTAS1-CID7-FE51-FELG10-RF-Route393471_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n7_HF2565.0_TXTAS1-RXTAS1-CID7-FE51-FELG10-RF-Route393471_Ant0_CBFH_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,25.14,19.0 , 29.0
MMW_NR5G_H-n41_HF2685.0_PRX_TXTAS1-RXTAS0-CID22-FE61-FELG0-RF-Route393471_Ant0_BW10_SC30_DFT-S-OFDM_QPSK_24@0_TXP30.000_PC3_tx_quality,MMW_NR5G_H-n41_HF2685.0_TXTAS1-RXTAS0-CID22-FE61-FELG0-RF-Route393471_Ant0_CBN45H_BW10_SC30_DFT-S-OFDM_QPSK_24RB@0_TXP30.000_PC3_tx_power_dbm,23.92,19.0 , 29.0
MMW_NR5G_L-n71_LF622.0_DRX_TX-CID33-FE128-FELG23-RF-Route266257_Ant0_BW10_SC15_DFT-S-OFDM_QPSK_50@0_RXP-65.0_PC3_rx_quality_cw,MMW_NR5G_L-n71_LF622.0_DRX-CID33-FE128-FELG23-RF-Route266257_Ant1_CBN45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_RXP-65.0_rx_power_dbm,-64.678125,-68.0 , -62.0
MMW_NR5G_L-n71_LF668.0_PRX_TXTAS1-RXTAS1-CID30-FE150-FELG23-RF-Route459263_Ant1_BW10_SC15_DFT-S-OFDM_QPSK_50@0_TXP30.000_PC3_tx_quality,MMW_NR5G_L-n71_LF668.0_TXTAS1-RXTAS1-CID30-FE150-FELG23-RF-Route459263_Ant1_CBP45V_BW10_SC15_DFT-S-OFDM_QPSK_50RB@0_TXP30.000_PC3_tx_power_dbm,23.87,21.0 , 27.0
